4303522178528,2020-01-11 16:36:30,9,2020-01-11 16:36:31,2020-01-11 17:28:20,200202,310000,310100,200000,2020-01-12 00:39:53,2020-01-12 02:40:29,,200000,2020-01-12 00:39:53,2020-01-12 02:40:29,2020-01-12 02:40:29,2020-01-12 02:40:29,200000,201425,2020-01-12 08:16:27,201425,3495,310000,310100,2020-01-12 08:26:52,201425,3495,1,1,201425,310000,310100,1,0,
4303512288893,2020-01-11 11:13:32,9,2020-01-11 11:13:33,2020-01-11 20:05:19,200230,310000,310100,200000,2020-01-11 23:35:37,2020-01-11 23:42:01,,200000,2020-01-11 23:35:37,2020-01-11 23:42:01,2020-01-11 23:42:01,2020-01-11 23:42:01,200000,200727,2020-01-12 12:39:53,200727,1144,310000,310100,2020-01-12 13:06:45,200727,1144,1,1,,,,0,0,2020-01-11 20:00:00
4303517691044,2020-01-11 14:18:37,9,2020-01-11 14:18:37,2020-01-11 17:53:14,201422,310000,310100,200000,2020-01-11 23:34:06,2020-01-11 23:45:56,2020-01-11 23:45:56,202491,2020-01-12 01:46:36,2020-01-12 03:18:24,2020-01-12 01:51:36,2020-01-12 01:51:36,202491,200124,2020-01-12 08:46:52,200916,2020,310000,310100,2020-01-12 09:42:36,200916,2020,0,1,,,,0,0,
4303523231081,2020-01-11 17:14:13,2,2020-01-11 17:14:14,2020-01-11 18:08:46,201917,310000,310100,200000,2020-01-11 23:50:52,2020-01-11 23:53:24,2020-01-11 23:53:24,315000,2020-01-12 04:12:27,2020-01-12 04:59:12,2020-01-12 04:59:12,2020-01-12 04:59:12,315000,315746,2020-01-12 09:00:36,315746,6017,330000,330200,2020-01-12 11:40:58,315746,6017,0,1,,,,0,1,2020-01-13 20:00:00
4303514637416,2020-01-11 12:44:16,9,2020-01-11 12:44:16,2020-01-11 20:16:05,201912,310000,310100,200000,2020-01-11 22:37:11,2020-01-11 22:44:05,,200000,2020-01-11 22:37:11,2020-01-11 22:44:05,2020-01-11 22:44:05,2020-01-11 22:44:05,200000,200070,2020-01-12 08:39:30,200070,9167,310000,310100,2020-01-12 11:20:56,200070,9167,1,1,200070,310000,310100,0,0,
4303505324526,2020-01-11 08:21:08,2,2020-01-11 08:21:09,2020-01-11 11:20:20,200202,310000,310100,200000,2020-01-11 23:53:13,2020-01-11 23:57:08,2020-01-11 23:57:08,210000,2020-01-12 09:48:57,2020-01-12 11:15:08,2020-01-12 11:15:08,2020-01-12 11:15:08,210000,210909,2020-01-12 13:25:40,210909,2000,320000,320100,2020-01-12 20:06:59,210909,2000,1,1,210909,320000,320100,0,0,2020-01-12 20:00:00
4303513991204,2020-01-11 12:16:44,2,2020-01-11 12:16:45,2020-01-11 13:32:39,200509,310000,310100,200000,2020-01-11 23:07:07,2020-01-11 23:12:26,2020-01-11 23:12:26,210000,2020-01-12 04:17:24,2020-01-12 04:18:33,2020-01-12 04:18:33,2020-01-12 04:18:33,210000,211149,2020-01-12 14:02:53,211149,1010,320000,320100,2020-01-12 18:39:19,211149,1010,1,1,211149,320000,320100,0,1,2020-01-12 20:00:00
4303520852834,2020-01-11 15:57:38,9,2020-01-11 15:57:39,2020-01-11 18:57:36,300400,310000,310100,200000,2020-01-11 21:05:53,2020-01-11 21:17:10,,200000,2020-01-11 21:05:53,2020-01-11 21:17:10,2020-01-11 21:17:10,2020-01-11 21:17:10,200000,200495,2020-01-12 10:07:02,200495,1049,310000,310100,2020-01-12 11:10:37,200495,1049,1,1,,,,1,0,
4303514609598,2020-01-11 17:07:37,9,2020-01-11 17:07:37,2020-01-11 18:16:16,200191,310000,310100,200000,2020-01-12 01:23:51,2020-01-12 01:44:55,,200000,2020-01-12 01:23:51,2020-01-12 01:44:55,2020-01-12 01:44:55,2020-01-12 01:44:55,200000,200169,2020-01-12 08:54:26,200169,1013,310000,310100,2020-01-12 11:01:00,200169,1013,1,1,200169,310000,310100,0,1,2020-01-12 20:00:00
4303514624395,2020-01-11 14:15:00,2,2020-01-11 14:15:01,2020-01-11 18:17:04,200191,310000,310100,200000,2020-01-11 23:58:17,2020-01-12 00:06:49,2020-01-12 00:06:49,315000,2020-01-12 03:58:55,2020-01-12 04:04:46,2020-01-12 04:04:46,2020-01-12 04:04:46,315000,315201,2020-01-12 07:53:42,315201,2236,330000,330200,2020-01-12 13:34:52,315201,2236,1,0,315201,330000,330200,0,1,2020-01-12 20:00:00
4303507449932,2020-01-11 09:13:10,9,2020-01-11 09:13:10,2020-01-11 09:45:24,200509,310000,310100,202144,2020-01-11 12:27:22,2020-01-11 12:27:22,,200000,2020-01-11 12:37:25,2020-01-11 12:37:25,2020-01-11 12:37:25,2020-01-11 12:37:25,200000,201422,2020-01-11 19:28:00,201422,8034,310000,310100,2020-01-11 20:01:59,201422,8034,1,1,,,,0,0,2020-01-11 20:00:00
4303505231173,2020-01-11 08:15:56,9,2020-01-11 08:15:57,2020-01-11 11:31:33,200202,310000,310100,202144,2020-01-11 12:41:42,2020-01-11 12:41:42,,200000,2020-01-11 12:48:03,2020-01-11 12:48:03,2020-01-11 12:48:03,2020-01-11 12:48:03,200000,201426,2020-01-11 16:41:27,201426,1866,310000,310100,2020-01-11 18:21:12,201426,1866,1,1,201426,310000,310100,0,1,2020-01-11 20:00:00
4303509539942,2020-01-11 09:59:49,2,2020-01-11 09:59:50,2020-01-11 11:18:08,200202,310000,310100,200000,2020-01-11 23:31:43,2020-01-11 23:36:47,2020-01-11 23:36:47,310000,2020-01-12 02:23:49,2020-01-12 02:33:47,2020-01-12 02:33:47,2020-01-12 02:33:47,310000,310067,2020-01-12 07:50:28,310067,3102,330000,330100,2020-01-12 08:32:35,310067,3102,0,1,,,,0,1,2020-01-12 20:00:00
4303519861936,2020-01-11 15:25:00,2,2020-01-11 15:25:01,2020-01-11 17:44:31,200202,310000,310100,200000,2020-01-11 23:33:55,2020-01-11 23:36:36,2020-01-11 23:36:36,315000,2020-01-12 04:29:58,2020-01-12 04:32:10,2020-01-12 04:32:10,2020-01-12 04:32:10,315000,315820,2020-01-12 09:17:26,315820,7007,330000,330200,2020-01-12 13:23:54,315820,7007,0,1,315820,330000,330200,0,1,2020-01-12 20:00:00
4303519720639,2020-01-11 15:41:43,9,2020-01-11 15:41:44,2020-01-11 17:51:35,201422,310000,310100,200000,2020-01-11 23:33:12,2020-01-11 23:50:47,,200000,2020-01-11 23:33:12,2020-01-11 23:50:47,2020-01-11 23:50:47,2020-01-11 23:50:47,200000,201723,2020-01-12 10:43:23,201723,8099,310000,310100,2020-01-12 10:45:07,201723,8099,1,1,,,,1,0,
4303521110412,2020-01-11 16:03:01,9,2020-01-11 16:03:02,2020-01-11 18:14:02,200966,310000,310100,200000,2020-01-11 22:33:02,2020-01-11 22:46:54,,200000,2020-01-11 22:33:02,2020-01-11 22:46:54,2020-01-11 22:46:54,2020-01-11 22:46:54,200000,201426,2020-01-12 06:56:21,201426,7007,310000,310100,2020-01-12 10:20:45,201426,7007,1,1,201426,310000,310100,0,0,
4303519684111,2020-01-11 15:22:48,9,2020-01-11 15:22:49,2020-01-11 17:54:15,201422,310000,310100,200000,2020-01-11 23:33:06,2020-01-11 23:38:17,,200000,2020-01-11 23:33:06,2020-01-11 23:38:17,2020-01-11 23:38:17,2020-01-11 23:38:17,200000,200492,2020-01-12 08:18:43,200492,1890,310000,310100,2020-01-12 11:34:33,200492,1890,1,1,,,,0,0,
4303522141887,2020-01-11 16:34:29,2,2020-01-11 16:34:30,2020-01-11 16:39:37,200509,310000,310100,200000,2020-01-11 23:09:04,2020-01-11 23:16:28,2020-01-11 23:16:28,210000,2020-01-12 04:09:21,2020-01-12 04:10:50,2020-01-12 04:10:50,2020-01-12 04:10:50,210000,211803,2020-01-12 11:49:12,211803,3009,320000,320100,2020-01-12 12:40:35,211803,3009,0,1,,,,0,1,2020-01-12 20:00:00
4303519826820,2020-01-11 15:25:01,2,2020-01-11 15:25:01,2020-01-11 17:29:26,200202,310000,310100,200000,2020-01-12 00:58:32,2020-01-12 01:00:26,2020-01-12 01:00:26,315000,2020-01-12 08:16:08,2020-01-12 08:30:36,2020-01-12 08:30:36,2020-01-12 08:30:36,315000,315820,2020-01-13 14:31:38,315820,7009,330000,330200,2020-01-12 17:05:05,315820,8889,1,0,315820,330000,330200,0,1,2020-01-12 20:00:00
4303505173846,2020-01-11 08:13:59,9,2020-01-11 08:13:59,2020-01-11 11:13:08,200202,310000,310100,202144,2020-01-11 12:43:26,2020-01-11 12:43:26,,200000,2020-01-11 13:01:29,2020-01-11 13:01:29,2020-01-11 13:01:29,2020-01-11 13:01:29,200000,202894,2020-01-12 09:03:31,202894,3003,310000,310100,2020-01-12 11:03:33,202894,3003,1,1,,,,0,0,2020-01-11 20:00:00
4303509591785,2020-01-11 09:59:56,9,2020-01-11 09:59:57,2020-01-11 11:47:44,200202,310000,310100,202144,2020-01-11 13:02:02,2020-01-11 13:02:02,,200000,2020-01-11 13:12:14,2020-01-11 13:13:10,2020-01-11 13:13:10,2020-01-11 13:13:10,200000,200294,2020-01-12 11:40:09,200294,9280,310000,310100,2020-01-12 13:22:23,200294,9280,1,1,200294,310000,310100,0,0,2020-01-11 20:00:00
4303505235809,2020-01-11 08:17:37,9,2020-01-11 08:17:38,2020-01-11 11:20:17,200202,310000,310100,202144,2020-01-11 12:44:28,2020-01-11 12:44:28,,200000,2020-01-11 12:55:16,2020-01-11 12:55:16,2020-01-11 12:55:16,2020-01-11 12:55:16,200000,200423,2020-01-11 19:34:05,200423,1116,310000,310100,2020-01-11 19:34:30,200423,1116,1,1,200423,310000,310100,0,1,2020-01-11 20:00:00
4303521110379,2020-01-11 16:03:00,2,2020-01-11 16:03:01,2020-01-11 18:12:21,200966,310000,310100,200000,2020-01-11 21:52:14,2020-01-11 22:13:50,2020-01-11 22:13:50,215120,2020-01-12 03:44:06,2020-01-12 03:54:59,2020-01-12 03:54:59,2020-01-12 03:54:59,215120,214600,2020-01-12 14:03:41,214600,4101,320000,320200,2020-01-12 16:35:21,214600,4101,0,1,214600,320000,320200,0,1,2020-01-12 20:00:00
4303507494584,2020-01-11 09:13:05,2,2020-01-11 09:13:05,2020-01-11 11:14:37,300400,310000,310100,200000,2020-01-11 20:49:37,2020-01-11 20:54:12,2020-01-11 20:54:12,310000,2020-01-12 00:30:00,2020-01-12 00:34:18,2020-01-12 00:34:18,2020-01-12 00:34:18,310000,312000,2020-01-12 05:16:50,312000,,,,,,,,,,,,0,0,2020-01-12 20:00:00
4303520880622,2020-01-11 15:56:20,2,2020-01-11 15:56:21,2020-01-11 16:34:00,200509,310000,310100,200000,2020-01-11 23:08:58,2020-01-11 23:11:37,2020-01-11 23:11:37,230001,2020-01-12 17:40:03,2020-01-12 17:46:22,2020-01-12 17:46:22,2020-01-12 17:46:22,230001,231200,2020-01-13 10:21:25,231200,3072,340000,340100,2020-01-13 11:28:34,231200,3072,1,1,,,,0,0,2020-01-12 20:00:00
4303505287004,2020-01-11 08:17:35,9,2020-01-11 08:17:35,2020-01-11 11:39:02,200202,310000,310100,200000,2020-01-12 00:41:54,2020-01-12 01:00:03,,200000,2020-01-12 00:41:54,2020-01-12 01:00:03,2020-01-12 01:00:03,2020-01-12 01:00:03,200000,200043,2020-01-12 12:00:28,200043,1010,310000,310100,2020-01-12 12:00:44,200043,1010,1,1,200869,310000,310100,0,0,2020-01-11 20:00:00
4303523238824,2020-01-11 17:14:16,9,2020-01-11 17:14:17,2020-01-11 18:12:54,201917,310000,310100,200000,2020-01-11 22:20:45,2020-01-11 22:28:37,,200000,2020-01-11 22:20:45,2020-01-11 22:28:37,2020-01-11 22:28:37,2020-01-11 22:28:37,200000,200492,2020-01-12 08:44:57,200492,1016,310000,310100,2020-01-12 08:56:58,200492,1016,1,1,,,,0,1,2020-01-12 20:00:00
4303510416781,2020-01-11 10:20:42,9,2020-01-11 10:20:43,2020-01-11 13:53:46,200202,310000,310100,200000,2020-01-12 01:53:39,2020-01-12 03:23:52,2020-01-12 03:23:52,202491,2020-01-12 05:39:38,2020-01-12 05:57:07,2020-01-12 05:57:07,2020-01-12 05:57:07,202491,201313,2020-01-12 11:18:17,201313,1070,310000,310100,2020-01-12 09:11:35,201313,1070,0,1,201313,310000,310100,0,0,2020-01-11 20:00:00
4303508137172,2020-01-11 09:27:10,2,2020-01-11 09:27:10,2020-01-11 13:54:20,200202,310000,310100,200000,2020-01-11 23:31:33,2020-01-11 23:36:20,2020-01-11 23:36:20,310000,2020-01-12 02:23:57,2020-01-12 02:41:50,2020-01-12 02:41:50,2020-01-12 02:41:50,310000,310378,2020-01-12 10:13:20,310378,5326,330000,330100,2020-01-12 12:23:28,310378,5326,0,1,,,,0,1,2020-01-12 20:00:00
4303504684841,2020-01-11 07:43:11,2,2020-01-11 07:43:12,2020-01-11 10:35:42,201255,310000,310100,200000,2020-01-11 22:18:28,2020-01-11 22:30:07,2020-01-11 22:30:07,215120,2020-01-12 03:30:41,2020-01-12 03:41:46,2020-01-12 03:41:46,2020-01-12 03:41:46,215120,214088,2020-01-12 09:26:36,214088,1012,320000,320200,2020-01-12 13:59:46,214088,,0,1,214088,320000,320200,0,1,2020-01-12 20:00:00
4303516338368,2020-01-11 13:37:25,2,2020-01-11 13:37:26,2020-01-11 18:13:22,201247,310000,310100,202491,2020-01-11 19:29:14,2020-01-11 19:32:21,2020-01-11 19:32:21,310000,2020-01-12 06:03:24,2020-01-12 06:10:52,2020-01-12 06:10:52,2020-01-12 06:10:52,310000,310074,2020-01-12 14:36:48,796379,2022,330000,330100,2020-01-12 15:23:05,796379,2022,1,1,311820,330000,330100,0,1,2020-01-12 20:00:00
4303505091485,2020-01-11 08:11:06,9,2020-01-11 08:11:07,2020-01-11 11:30:03,200202,310000,310100,202144,2020-01-11 12:44:25,2020-01-11 12:44:25,,202491,2020-01-11 15:28:46,2020-01-11 15:34:53,2020-01-11 15:34:53,2020-01-11 15:34:53,202491,201575,2020-01-11 18:15:31,201575,9921,310000,310100,2020-01-11 19:38:19,201575,9921,1,1,201575,310000,310100,0,1,2020-01-11 20:00:00
4303505136481,2020-01-11 08:11:08,2,2020-01-11 08:11:09,2020-01-11 11:36:01,200202,310000,310100,200000,2020-01-11 23:30:31,2020-01-11 23:34:10,2020-01-11 23:34:10,210000,2020-01-12 09:45:53,2020-01-12 09:56:24,2020-01-12 09:56:24,2020-01-12 09:56:24,210000,210023,2020-01-12 14:43:04,210023,1773,320000,320100,2020-01-12 19:02:08,210023,1773,1,1,210023,320000,320100,1,1,2020-01-12 20:00:00
4303521067571,2020-01-11 16:03:04,2,2020-01-11 16:03:05,2020-01-11 18:13:15,200966,310000,310100,200000,2020-01-11 21:54:54,2020-01-11 22:05:08,2020-01-11 22:05:08,210000,2020-01-12 03:11:06,2020-01-12 03:19:58,2020-01-12 03:19:58,2020-01-12 03:19:58,210000,211100,2020-01-12 08:35:29,211117,9888,320000,320100,2020-01-12 10:19:41,211117,9888,0,1,211117,320000,320100,0,1,2020-01-12 20:00:00
4303505235667,2020-01-11 08:17:36,9,2020-01-11 08:17:36,2020-01-11 11:24:23,200202,310000,310100,202144,2020-01-11 12:44:10,2020-01-11 12:44:10,,200000,2020-01-11 12:54:30,2020-01-11 12:54:30,2020-01-11 12:54:30,2020-01-11 12:54:30,200000,200423,2020-01-12 10:30:29,202557,1003,310000,310100,2020-01-11 18:57:07,202557,1003,1,0,202557,310000,310100,0,1,2020-01-11 20:00:00
4303513969402,2020-01-11 12:17:19,2,2020-01-11 12:17:19,2020-01-11 13:31:11,200509,310000,310100,200000,2020-01-11 23:05:10,2020-01-12 00:57:36,2020-01-12 00:57:36,200000,2020-01-11 23:05:10,2020-01-12 00:57:36,,,,,2020-01-12 09:18:24,798642,1006,330000,330600,2020-01-12 11:04:43,798642,1006,0,1,798642,330000,330600,0,1,2020-01-12 20:00:00
4303508488987,2020-01-11 09:34:36,9,2020-01-11 09:34:37,2020-01-11 11:53:55,610008,510000,510100,610001,2020-01-11 12:41:27,2020-01-11 13:52:57,,610001,2020-01-11 12:41:27,2020-01-11 13:52:57,2020-01-11 12:50:43,2020-01-11 12:50:43,610001,610126,2020-01-12 11:45:36,610419,1118,510000,510100,2020-01-11 18:17:17,610126,1888,1,0,,,,0,1,2020-01-11 20:00:00
4303505379446,2020-01-11 08:22:34,9,2020-01-11 08:22:35,2020-01-11 11:08:49,200202,310000,310100,202144,2020-01-11 12:41:45,2020-01-11 12:41:45,,200000,2020-01-11 12:43:45,2020-01-11 12:43:45,2020-01-11 12:43:45,2020-01-11 12:43:45,200000,201909,2020-01-11 17:28:10,201909,6838,310000,310100,2020-01-11 18:01:36,201909,6838,0,1,201909,310000,310100,0,1,2020-01-11 20:00:00
4303521102458,2020-01-11 16:02:57,9,2020-01-11 16:02:58,2020-01-11 18:15:22,200966,310000,310100,200000,2020-01-11 22:34:31,2020-01-11 23:46:04,2020-01-11 23:46:04,202491,2020-01-12 01:43:04,2020-01-12 01:49:03,2020-01-12 01:49:03,2020-01-12 01:49:03,202491,202699,2020-01-12 07:20:39,202699,1047,310000,310100,2020-01-12 10:11:00,202699,1047,0,1,202699,310000,310100,0,0,
4303514472484,2020-01-11 12:39:13,9,2020-01-11 12:39:14,2020-01-11 18:12:04,200191,310000,310100,200000,2020-01-12 01:23:46,2020-01-12 02:05:31,2020-01-12 02:05:31,202491,2020-01-12 04:17:15,2020-01-12 04:21:13,2020-01-12 04:21:13,2020-01-12 04:21:13,202491,202079,2020-01-12 11:40:27,202079,7001,310000,310100,2020-01-12 10:24:06,202079,6008,1,1,202079,310000,310100,0,0,
4303513983835,2020-01-11 12:17:02,9,2020-01-11 12:17:02,2020-01-11 13:32:51,200509,310000,310100,200000,2020-01-11 18:54:38,2020-01-11 19:06:05,2020-01-11 19:06:05,202491,2020-01-11 21:45:56,2020-01-11 21:55:16,2020-01-11 21:55:16,2020-01-11 21:55:16,202491,200200,2020-01-12 08:24:27,200200,2222,310000,310100,2020-01-12 11:24:06,200200,2222,1,1,200200,310000,310100,0,0,
4303507796749,2020-01-11 09:21:43,9,2020-01-11 09:21:44,2020-01-11 10:27:45,610200,510000,510100,610001,2020-01-11 12:10:25,2020-01-11 12:16:19,,610001,2020-01-11 12:10:25,2020-01-11 12:16:19,2020-01-11 12:16:19,2020-01-11 12:16:19,610001,611533,2020-01-11 18:40:41,610252,1112,510000,510100,2020-01-11 19:32:57,610252,1112,0,1,610252,510000,510100,1,1,2020-01-11 20:00:00
4303505302791,2020-01-11 08:17:38,9,2020-01-11 08:17:39,2020-01-11 11:16:27,200202,310000,310100,202144,2020-01-11 12:42:33,2020-01-11 12:42:33,,202491,2020-01-11 15:28:51,2020-01-11 15:32:43,2020-01-11 15:32:43,2020-01-11 15:32:43,202491,202699,2020-01-11 19:06:46,202699,1092,310000,310100,2020-01-11 19:07:06,202699,1092,1,1,202699,310000,310100,0,1,2020-01-11 20:00:00
4303505291929,2020-01-11 08:19:27,9,2020-01-11 08:19:28,2020-01-11 11:36:27,200202,310000,310100,202144,2020-01-11 12:43:53,2020-01-11 12:43:53,,200000,2020-01-11 12:46:57,2020-01-11 12:46:57,2020-01-11 12:46:57,2020-01-11 12:46:57,200000,202708,2020-01-11 16:47:04,202708,2019,310000,310100,2020-01-11 18:40:57,202708,2019,0,1,202708,310000,310100,0,1,2020-01-11 20:00:00
4303520905311,2020-01-11 15:57:37,2,2020-01-11 15:57:38,2020-01-11 18:43:05,300400,310000,310100,200000,2020-01-11 20:48:55,2020-01-11 21:00:38,2020-01-11 21:00:38,210000,2020-01-12 04:17:52,2020-01-12 04:37:36,2020-01-12 04:37:36,2020-01-12 04:37:36,210000,211144,2020-01-12 09:47:58,211173,1111,320000,320100,2020-01-12 11:45:17,211173,1111,0,1,,,,0,1,2020-01-12 20:00:00
4303522618458,2020-01-11 17:53:32,9,2020-01-11 17:53:32,2020-01-11 19:08:18,200960,310000,310100,200000,2020-01-11 23:39:40,2020-01-11 23:58:36,,200000,2020-01-11 23:39:40,2020-01-11 23:58:36,2020-01-11 23:58:36,2020-01-11 23:58:36,200000,200048,2020-01-12 07:38:05,200048,8298,310000,310100,2020-01-12 09:01:38,200048,8298,1,1,200048,310000,310100,0,1,2020-01-12 20:00:00
4303519053672,2020-01-11 15:00:14,9,2020-01-11 15:00:15,2020-01-11 21:39:12,200202,310000,310100,200000,2020-01-12 01:54:32,2020-01-12 02:26:54,,200000,2020-01-12 01:54:32,2020-01-12 02:26:54,2020-01-12 02:26:54,2020-01-12 02:26:54,200000,200065,2020-01-12 09:16:36,200065,1089,310000,310100,2020-01-12 10:05:22,200065,1089,1,1,,,,1,0,
4303509583911,2020-01-11 09:59:51,9,2020-01-11 09:59:52,2020-01-11 11:18:45,200202,310000,310100,202144,2020-01-11 13:01:04,2020-01-11 13:01:04,,200000,2020-01-11 13:15:27,2020-01-11 13:16:32,2020-01-11 13:16:32,2020-01-11 13:16:32,200000,202845,2020-01-12 16:41:58,202845,1115,310000,310100,2020-01-12 10:14:08,202845,1157,1,0,202845,310000,310100,0,0,2020-01-11 20:00:00
4303508137096,2020-01-11 09:27:09,9,2020-01-11 09:27:10,2020-01-11 11:35:34,200202,310000,310100,202144,2020-01-11 12:42:47,2020-01-11 12:42:47,,200000,2020-01-11 13:05:14,2020-01-11 13:05:14,2020-01-11 13:05:14,2020-01-11 13:05:14,200000,201452,2020-01-11 19:13:36,201452,1115,310000,310100,2020-01-11 19:25:34,201452,1115,1,1,,,,0,1,2020-01-11 20:00:00
4303507204916,2020-01-11 09:08:33,9,2020-01-11 09:08:34,2020-01-11 10:49:12,201306,310000,310100,202261,2020-01-11 23:03:49,2020-01-11 23:03:49,,202491,2020-01-11 23:08:30,2020-01-11 23:08:30,2020-01-11 23:08:30,2020-01-11 23:08:30,202491,201306,2020-01-12 10:30:03,201306,1051,310000,310100,2020-01-12 10:31:28,201306,1051,1,1,,,,0,0,2020-01-11 20:00:00
4303505231571,2020-01-11 08:16:00,2,2020-01-11 08:16:01,2020-01-11 11:16:41,200202,310000,310100,200000,2020-01-11 23:32:55,2020-01-11 23:35:59,2020-01-11 23:35:59,215120,2020-01-12 02:15:20,2020-01-12 02:35:54,2020-01-12 02:35:54,2020-01-12 02:35:54,215120,214673,2020-01-12 08:44:04,214715,4444,320000,320200,2020-01-12 09:54:04,214715,4444,0,1,214715,320000,320200,0,1,2020-01-12 20:00:00
4303519826500,2020-01-11 15:24:57,9,2020-01-11 15:24:58,2020-01-11 17:30:06,200202,310000,310100,200000,2020-01-12 02:01:41,2020-01-12 02:15:16,,200000,2020-01-12 02:01:41,2020-01-12 02:15:16,2020-01-12 02:15:16,2020-01-12 02:15:16,200000,201906,2020-01-12 08:04:13,201906,1286,310000,310100,2020-01-12 11:18:23,201906,1286,1,1,201906,310000,310100,1,0,
4303509601660,2020-01-11 10:21:36,9,2020-01-11 10:21:37,2020-01-11 10:34:07,610200,510000,510100,610001,2020-01-11 12:11:49,2020-01-11 12:17:50,,610001,2020-01-11 12:11:49,2020-01-11 12:17:50,2020-01-11 12:17:50,2020-01-11 12:17:50,610001,610216,2020-01-11 17:31:18,610216,7766,510000,510100,2020-01-11 17:48:58,610216,7766,1,1,,,,1,1,2020-01-11 20:00:00
